example_id,text,predicted_label,strategy,budget_pct,comprehensiveness,sufficiency,comp_coverage,suff_coverage,comp_efficiency,suff_efficiency
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,mean,10,0.08888483047485352,-0.012899518013000488,0.06666666666666667,0.06666666666666667,1.3332724571228027,-0.19349277019500732
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,mean,20,0.24826592206954956,-0.01462697982788086,0.2,0.2,1.2413296103477478,-0.0731348991394043
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,mean,30,0.19042402505874634,-0.014333367347717285,0.26666666666666666,0.26666666666666666,0.7140900939702988,-0.05375012755393982
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,max,10,0.08888483047485352,-0.012899518013000488,0.06666666666666667,0.06666666666666667,1.3332724571228027,-0.19349277019500732
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,max,20,0.24826592206954956,-0.01462697982788086,0.2,0.2,1.2413296103477478,-0.0731348991394043
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,max,30,0.19042402505874634,-0.014333367347717285,0.26666666666666666,0.26666666666666666,0.7140900939702988,-0.05375012755393982
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,hierarchical,10,-0.002211928367614746,-0.014281213283538818,0.2,0.2,-0.01105964183807373,-0.07140606641769409
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,hierarchical,20,-0.002211928367614746,-0.014281213283538818,0.2,0.2,-0.01105964183807373,-0.07140606641769409
1,অন্যায় দাবি করছে ক্রিকেটাররা অথচ দোষ নাকি বোর্ডের ? বাংলাদেশ মাতালের কারখানায় পরিনত হয়েছে।,0,hierarchical,30,-0.016173362731933594,-0.008569180965423584,0.26666666666666666,0.26666666666666666,-0.06065011024475098,-0.03213442862033844
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,sum,10,0.394046425819397,0.4191638231277466,0.14285714285714285,0.14285714285714285,2.758324980735779,2.934146761894226
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,sum,20,0.394046425819397,0.4191638231277466,0.14285714285714285,0.14285714285714285,2.758324980735779,2.934146761894226
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,sum,30,0.9557216640096158,0.0444035530090332,0.2857142857142857,0.2857142857142857,3.3450258240336552,0.1554124355316162
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,mean,10,0.09599578380584717,0.9520895164459944,0.14285714285714285,0.14285714285714285,0.6719704866409302,6.664626615121961
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,mean,20,0.09599578380584717,0.9520895164459944,0.14285714285714285,0.14285714285714285,0.6719704866409302,6.664626615121961
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,mean,30,0.12627685070037842,0.9369406253099442,0.2857142857142857,0.2857142857142857,0.44196897745132446,3.2792921885848045
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,max,10,0.394046425819397,0.4191638231277466,0.14285714285714285,0.14285714285714285,2.758324980735779,2.934146761894226
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,max,20,0.394046425819397,0.4191638231277466,0.14285714285714285,0.14285714285714285,2.758324980735779,2.934146761894226
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,max,30,0.9557216640096158,0.0444035530090332,0.2857142857142857,0.2857142857142857,3.3450258240336552,0.1554124355316162
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,hierarchical,10,0.9554742359323427,0.005875229835510254,0.42857142857142855,0.42857142857142855,2.229439883842133,0.013708869616190594
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,hierarchical,20,0.9554742359323427,0.005875229835510254,0.42857142857142855,0.42857142857142855,2.229439883842133,0.013708869616190594
2,আইসিসিকে এই তথ্য দিলো কে?শুওরের বাচ্চা পাপন,1,hierarchical,30,0.9554742359323427,0.005875229835510254,0.42857142857142855,0.42857142857142855,2.229439883842133,0.013708869616190594
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,sum,10,0.07906836271286011,-0.47854751348495483,0.09174311926605505,0.09174311926605505,0.8618451535701751,-5.216167896986008
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,sum,20,-0.431446373462677,-0.4774860143661499,0.1926605504587156,0.1926605504587156,-2.2394121289253235,-2.478379788852873
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,sum,30,-0.46345776319503784,-0.47660064697265625,0.29357798165137616,0.29357798165137616,-1.5786530058830976,-1.6234209537506104
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,mean,10,-0.4267836809158325,-0.47832024097442627,0.09174311926605505,0.09174311926605505,-4.651942121982574,-5.213690626621246
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,mean,20,-0.42205899953842163,-0.47877687215805054,0.1926605504587156,0.1926605504587156,-2.190687188080379,-2.485079955487024
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,mean,30,-0.43328118324279785,-0.4792206287384033,0.29357798165137616,0.29357798165137616,-1.4758640304207802,-1.6323452666401863
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,max,10,-0.4361545443534851,-0.47847723960876465,0.09174311926605505,0.09174311926605505,-4.754084533452987,-5.215401911735534
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,max,20,-0.4667068123817444,-0.4780944585800171,0.1926605504587156,0.1926605504587156,-2.4224305976004827,-2.4815379040581838
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,max,30,-0.4614790678024292,-0.4783164858818054,0.29357798165137616,0.29357798165137616,-1.5719130747020245,-1.6292655300348997
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,hierarchical,10,-0.2808482050895691,-0.478413462638855,0.09174311926605505,0.09174311926605505,-3.061245435476303,-5.214706742763519
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,hierarchical,20,-0.4285731315612793,-0.4787307381629944,0.1926605504587156,0.1926605504587156,-2.22449863524664,-2.4848404980841137
3,আওয়ামীলীগ ভারতের দালাল। মোদি নির্বাচিত হওয়ার পর একজন লীগ সমর্থককেও দেখলাম না মোদিকে অভিনন্দন জানাতে ,0,hierarchical,30,-0.46375012397766113,-0.4772300720214844,0.29357798165137616,0.29357798165137616,-1.5796488597989082,-1.6255649328231812
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,sum,10,0.8700378313660622,0.690021812915802,0.125,0.125,6.960302650928497,5.520174503326416
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,sum,20,0.8700378313660622,0.690021812915802,0.125,0.125,6.960302650928497,5.520174503326416
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,sum,30,0.8495792001485825,0.2973378896713257,0.25,0.25,3.39831680059433,1.1893515586853027
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,mean,10,0.0005717873573303223,0.9834282286465168,0.125,0.125,0.004574298858642578,7.867425829172134
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,mean,20,0.0005717873573303223,0.9834282286465168,0.125,0.125,0.004574298858642578,7.867425829172134
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,mean,30,0.8495792001485825,0.2973378896713257,0.25,0.25,3.39831680059433,1.1893515586853027
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,max,10,0.8700378313660622,0.690021812915802,0.125,0.125,6.960302650928497,5.520174503326416
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,max,20,0.8700378313660622,0.690021812915802,0.125,0.125,6.960302650928497,5.520174503326416
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,max,30,0.9864994627423584,0.0844963788986206,0.25,0.25,3.945997850969434,0.3379855155944824
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,hierarchical,10,0.9864994627423584,0.0844963788986206,0.25,0.25,3.945997850969434,0.3379855155944824
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,hierarchical,20,0.9864994627423584,0.0844963788986206,0.25,0.25,3.945997850969434,0.3379855155944824
4,আগারওয়াল পিউর বাস্টার্ড এর কিছু হবে না???,1,hierarchical,30,0.9864994627423584,0.0844963788986206,0.25,0.25,3.945997850969434,0.3379855155944824
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,sum,10,0.1346479058265686,0.8315955549478531,0.09090909090909091,0.09090909090909091,1.4811269640922546,9.147551104426384
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,sum,20,0.6977231800556183,0.6081725656986237,0.18181818181818182,0.18181818181818182,3.8374774903059006,3.34494911134243
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,sum,30,0.8745114505290985,0.17971879243850708,0.29545454545454547,0.29545454545454547,2.9598849094831023,0.6082789897918701
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,mean,10,0.1346479058265686,0.8315955549478531,0.09090909090909091,0.09090909090909091,1.4811269640922546,9.147551104426384
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,mean,20,0.6977231800556183,0.6081725656986237,0.18181818181818182,0.18181818181818182,3.8374774903059006,3.34494911134243
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,mean,30,0.8909234963357449,0.257956326007843,0.29545454545454547,0.29545454545454547,3.01543337221329,0.8730829495650071
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,max,10,0.1346479058265686,0.8315955549478531,0.09090909090909091,0.09090909090909091,1.4811269640922546,9.147551104426384
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,max,20,0.6977231800556183,0.6081725656986237,0.18181818181818182,0.18181818181818182,3.8374774903059006,3.34494911134243
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,max,30,0.9130267202854156,0.26361703872680664,0.29545454545454547,0.29545454545454547,3.090244284042945,0.8922422849214994
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,hierarchical,10,0.02737128734588623,0.7600901424884796,0.20454545454545456,0.20454545454545456,0.13381518257988823,3.7159962521659002
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,hierarchical,20,0.02737128734588623,0.7600901424884796,0.20454545454545456,0.20454545454545456,0.13381518257988823,3.7159962521659002
5,আজব পাগল ছাগল নেশা খোর সব বাংগালী দর্শক না দেখলে খেলা ওদের কোন দাম থাকবে না বুজলে পাগল ছাগল বাংগালীর,1,hierarchical,30,0.7043044567108154,0.4418354630470276,0.29545454545454547,0.29545454545454547,2.3837996996366058,1.4954431056976318
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,sum,10,-0.0015416741371154785,-0.0005517005920410156,0.058823529411764705,0.058823529411764705,-0.026208460330963135,-0.009378910064697266
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,sum,20,0.0004400014877319336,-0.0038508176803588867,0.17647058823529413,0.17647058823529413,0.00249334176381429,-0.021821300188700356
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,sum,30,-0.0009204745292663574,-0.003939211368560791,0.29411764705882354,0.29411764705882354,-0.003129613399505615,-0.01339331865310669
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,mean,10,-0.0015416741371154785,-0.0005517005920410156,0.058823529411764705,0.058823529411764705,-0.026208460330963135,-0.009378910064697266
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,mean,20,0.0004400014877319336,-0.0038508176803588867,0.17647058823529413,0.17647058823529413,0.00249334176381429,-0.021821300188700356
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,mean,30,-0.003325343132019043,-0.003540217876434326,0.29411764705882354,0.29411764705882354,-0.011306166648864746,-0.012036740779876709
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,max,10,-0.0015416741371154785,-0.0005517005920410156,0.058823529411764705,0.058823529411764705,-0.026208460330963135,-0.009378910064697266
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,max,20,-0.0020102262496948242,-0.003950834274291992,0.17647058823529413,0.17647058823529413,-0.011391282081604004,-0.02238806088765462
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,max,30,-0.003206610679626465,-0.0029066801071166992,0.29411764705882354,0.29411764705882354,-0.01090247631072998,-0.009882712364196777
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,hierarchical,10,-0.0015416741371154785,-0.0005517005920410156,0.058823529411764705,0.058823529411764705,-0.026208460330963135,-0.009378910064697266
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,hierarchical,20,-0.003382563591003418,-0.0034432411193847656,0.17647058823529413,0.17647058823529413,-0.019167860349019367,-0.019511699676513672
6,আপু তোমি কি বিয়ে করবা<br />তাহলে ডিবাই আস কেমন<br />ভাল ভাল সুনা পাবে<br />আরও অনেক বড় সুনা,0,hierarchical,30,-0.0037248730659484863,-0.003533601760864258,0.29411764705882354,0.29411764705882354,-0.012664568424224852,-0.012014245986938477
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,sum,10,-0.006625175476074219,0.7577215558849275,0.14285714285714285,0.14285714285714285,-0.04637622833251953,5.304050891194493
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,sum,20,-0.006625175476074219,0.7577215558849275,0.14285714285714285,0.14285714285714285,-0.04637622833251953,5.304050891194493
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,sum,30,0.7385359741747379,0.7599272525403649,0.2857142857142857,0.2857142857142857,2.5848759096115828,2.659745383891277
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,mean,10,-0.006625175476074219,0.7577215558849275,0.14285714285714285,0.14285714285714285,-0.04637622833251953,5.304050891194493
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,mean,20,-0.006625175476074219,0.7577215558849275,0.14285714285714285,0.14285714285714285,-0.04637622833251953,5.304050891194493
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,mean,30,0.7385359741747379,0.7599272525403649,0.2857142857142857,0.2857142857142857,2.5848759096115828,2.659745383891277
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,max,10,-0.006625175476074219,0.7577215558849275,0.14285714285714285,0.14285714285714285,-0.04637622833251953,5.304050891194493
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,max,20,-0.006625175476074219,0.7577215558849275,0.14285714285714285,0.14285714285714285,-0.04637622833251953,5.304050891194493
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,max,30,0.7385359741747379,0.7599272525403649,0.2857142857142857,0.2857142857142857,2.5848759096115828,2.659745383891277
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,hierarchical,10,0.7350556068122387,0.7584546012803912,0.2857142857142857,0.2857142857142857,2.5726946238428354,2.6545911044813693
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,hierarchical,20,0.7350556068122387,0.7584546012803912,0.2857142857142857,0.2857142857142857,2.5726946238428354,2.6545911044813693
7,আপোন্দা কে বছর পোন্দে বাশ ডুকাতে হবে,1,hierarchical,30,0.7350556068122387,0.7584546012803912,0.2857142857142857,0.2857142857142857,2.5726946238428354,2.6545911044813693
8,আবাল তুই,1,sum,10,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,sum,20,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,sum,30,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,mean,10,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,mean,20,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,mean,30,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,max,10,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,max,20,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,max,30,0.7075411677360535,0.8487226669676602,0.5,0.5,1.415082335472107,1.6974453339353204
8,আবাল তুই,1,hierarchical,10,0.8392852926626801,0.0,1.0,1.0,0.8392852926626801,0.0
8,আবাল তুই,1,hierarchical,20,0.8392852926626801,0.0,1.0,1.0,0.8392852926626801,0.0
8,আবাল তুই,1,hierarchical,30,0.8392852926626801,0.0,1.0,1.0,0.8392852926626801,0.0
9,আবাল দিয়ে দেশটা ভরে গেছে,1,sum,10,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,sum,20,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,sum,30,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,mean,10,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,mean,20,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,mean,30,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,max,10,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,max,20,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,max,30,0.8998211175203323,0.8673724383115768,0.2,0.2,4.499105587601662,4.336862191557884
9,আবাল দিয়ে দেশটা ভরে গেছে,1,hierarchical,10,0.9148309994488955,0.3188151717185974,0.4,0.4,2.2870774986222386,0.7970379292964935
9,আবাল দিয়ে দেশটা ভরে গেছে,1,hierarchical,20,0.9148309994488955,0.3188151717185974,0.4,0.4,2.2870774986222386,0.7970379292964935
9,আবাল দিয়ে দেশটা ভরে গেছে,1,hierarchical,30,0.9148309994488955,0.3188151717185974,0.4,0.4,2.2870774986222386,0.7970379292964935
10,আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাক,1,sum,10,0.9366656376514584,0.9056530557572842,0.0851063829787234,0.0851063829787234,11.005821242404636,10.641423405148089
10,আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাক,1,sum,20,0.9369416076224297,0.8012302070856094,0.19148936170212766,0.19148936170212766,4.8929172842504665,4.184202192558183
10,আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাক,1,sum,30,0.9373859358020127,0.8342169001698494,0.2978723404255319,0.2978723404255319,3.1469384987639,2.800585307713066
10,আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাক,1,mean,10,0.9366656376514584,0.9056530557572842,0.0851063829787234,0.0851063829787234,11.005821242404636,10.641423405148089
10,আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাক,1,mean,20,0.9369416076224297,0.8012302070856094,0.19148936170212766,0.19148936170212766,4.8929172842504665,4.184202192558183
10,আমার মতে পত্যক ক্রিকেটার এখন সাকিবের পাশে থাকা উচিত খেলাটা বন্ধ করে দেওয়া উচিতবলা দরকার সাকিব না থাক,1,mean,30,0.937230026582256,0.8544992953538895,0.2978723404255319,0.2978723404255319,3.146415089240431,2.8686762058309148
